,ci_test_results,z_test_results,z_test_p_values,mean_diff
SLC6A18,True,False,0.8188013343240725,-0.14343355333676344
SLC6A19,True,False,0.31289433206490536,1.1761128555012532
SLC6A2,True,False,0.2524872249581538,0.8154411988110599
SLC6A20,True,False,0.16982066733805323,1.3990873209731998
SLC6A3,True,False,0.4659217828521772,-0.6468376071939541
SLC6A4,True,False,0.8106862449409695,-0.14347212546420018
SLC6A5,True,False,0.15224894756286506,-0.4623917537571731
SLC6A6,True,True,0.03783393357793568,-7.826293417200013
SLC6A7,True,False,0.25744973194980725,-0.7025750526616724
SLC6A8,True,False,0.17942675437153122,3.9869560841100053
SLC6A9,True,False,0.3585712173813854,0.8917020798169997
SLC7A1,True,False,0.05797187380535678,5.001435045799997
SLC7A10,True,False,0.11399505252467924,-2.6728745436107504
SLC7A11,False,True,0.0015483833105213473,4.343991920120002
SLC7A13,True,False,0.3464652932971566,1.7293363557133614
SLC7A14,True,False,0.3912393545696581,0.3053107144944399
SLC7A2,True,False,0.9078582883717424,-0.09800768834379969
SLC7A3,True,False,0.1484248295485154,1.4006815113192572
SLC7A4,True,False,0.7708432359088294,0.04232584799453076
SLC7A5,True,False,0.19864872828709057,12.103162905599987
SLC7A6,True,False,0.628467884052873,-0.7488945263999938
SLC7A6OS,False,True,0.004458948198323567,-4.647961496399994
SLC7A7,True,True,0.014293455481277513,8.590358054920003
SLC7A8,True,False,0.27672694134193676,2.101048697316001
SLC7A9,True,False,0.2074899748708361,1.8939586337383205
SLC8A1,True,False,0.889969437028961,0.1778361735392
SLC8A2,True,False,0.3683934855335518,-1.3856834392693198
SLC8A3,True,False,0.13943931420558814,2.29036544544102
SLC8B1,False,True,0.0013832971163080356,-1.8542672113599963
SLC9A1,True,True,0.010760347209754492,-4.146289404800001
SLC9A2,True,False,0.525561445489888,0.4747469328598217
SLC9A3,True,False,0.8040153714098685,-0.657655729207999
SLC9A3R1,False,True,3.794596903398674e-52,-129.10255473000004
SLC9A3R2,True,False,0.6351685415433901,-2.4144062503600026
SLC9A4,True,False,0.6238265200747093,-0.4644412685177999
SLC9A5,True,False,0.8773683044150308,-0.12337901026527964
SLC9A6,True,False,0.7749152217539987,-0.4978109586000006
SLC9A7,False,True,4.143597709073424e-32,7.632594380279999
SLC9A8,True,False,0.1358247380820337,3.3378619630000017
SLC9A9,True,False,0.17832330209652403,-1.2308568335000016
SLC9B1,True,False,0.19629920493716047,-0.5659732224259999
SLC9B2,True,False,0.26122929805203254,2.042565808820001
SLC9C1,True,False,0.0996637321079418,3.558419671179404
SLC9C2,True,False,0.15191235820174415,-1.9914610797932282
SLCO1A2,True,False,0.24607846955417667,-1.0971919378788244
SLCO1B1,True,False,0.10461642254275756,-1.2221565464970985
SLCO1B3,True,False,0.8628028605299476,-0.13425127860917385
SLCO1B7,True,False,0.1934686272043803,0.6987778338461265
SLCO1C1,True,False,0.8636322837850221,0.24630999092625916
SLCO2A1,True,False,0.3551474803121595,2.2720608506450732
SLCO2B1,True,False,0.1731465141742019,-9.029904348765953
SLCO3A1,True,False,0.09046910164000917,-2.5475879142860016
SLCO4A1,True,False,0.34065154565522027,2.727411197505999
SLCO4C1,False,True,4.5944701306715624e-09,-6.563225699052801
SLCO5A1,True,False,0.1294620242633967,1.9060878504959191
SLCO6A1,True,False,0.16924154760378518,1.929024651304341
SLFN11,True,True,0.03595936674964316,-4.076603055799993
SLFN12,False,True,0.0024609684589147604,-4.875149759782003
SLFN12L,False,True,3.085701456687094e-35,-29.022483055876002
SLFN13,False,True,1.781649079805164e-40,-42.310678828899995
SLFN14,True,False,0.27534324605893234,1.33982529845686
SLFN5,False,True,1.2469370082283426e-26,-28.573494102000005
SLFNL1,True,False,0.12387835432677485,1.465263022252
SLIRP,True,False,0.26282423698873514,10.23495108199998
SLIT1,True,False,0.34340060517606374,0.9887661777382004
SLIT2,True,False,0.20187867593450837,1.385544080891921
SLIT3,True,False,0.5041543921222965,1.2379650904827395
SLITRK1,True,False,0.34907272752049745,-0.9070925298061442
SLITRK2,True,False,0.7119408478576479,0.44272795141617993
SLITRK3,True,False,0.2941603071501787,-1.3503915528450796
SLITRK4,True,False,0.1367958784889284,2.1263273218613
SLITRK5,True,False,0.21619574672030684,0.6024887135447999
SLITRK6,True,False,0.1632962897460255,0.92379799423044
SLK,False,True,0.001454753023135295,-4.521936057999998
SLMAP,True,False,0.6347582957103235,-0.735247379999997
SLMO1,True,False,0.85508559269668,-0.28000220829599964
SLMO2,True,False,0.6785643560054151,0.9882596379999953
SLN,True,False,0.07027137033853371,-2.714586856736562
SLPI,True,False,0.40337455503927977,-14.806005583938067
SLTM,False,True,1.658911683116858e-05,-7.655635983999986
SLU7,True,False,0.08208739089727858,-2.303054515999996
SLURP1,True,False,0.7077700621943406,0.3698732895726595
SLX1A,False,True,1.6844985733487196e-05,-8.231259025199996
SLX1A-SULT1A3,True,False,0.6727743139867862,-0.5149335076856012
SLX1B,True,False,0.3357258954815664,1.3878474755999939
SLX4IP,True,False,0.26453404742990716,-1.7402080054720006
SMAD1,True,False,0.4141828370932631,-1.3941320676719986
SMAD2,False,True,1.1592077821911655e-12,-14.674618276000032
SMAD3,True,True,0.03230568488859155,6.596907822999995
SMAD5,False,True,9.531710725862782e-07,-3.8424714844000007
SMAD6,True,False,0.4911221139788029,0.6832699556971997
SMAD7,False,True,6.927408470913449e-21,-20.085747590679997
SMAD9,True,False,0.7436995411841673,-0.3140075168540002
SMAGP,True,False,0.18919658486460766,-1.6669147810000027
SMAP1,False,True,0.001858042334638642,-4.898159742200001
SMAP2,False,True,2.4334955103238364e-07,52.83427496800002
SMARCA1,True,False,0.882254237929912,0.23690662033880194
SMARCA2,False,True,9.390225317253665e-11,-17.295965207999984
SMARCA4,True,True,0.04346595639718019,-2.7432721119999997
SMARCA5,True,False,0.6847072690543823,0.5371252567999889
SMARCAD1,True,False,0.061322921820893966,-1.9406846806000004
SMARCAL1,True,True,0.04446093114194632,-3.2833158134000016
SMARCB1,False,True,9.2760979165952e-11,16.68930057
SMARCC1,False,True,9.773778417426985e-06,3.0712717339999998
SMARCC2,False,True,0.0006041099347413493,-5.865113429000004
SMARCD1,True,False,0.10138121591683948,2.3535815759999963
SMARCD2,True,False,0.07605392745287684,-3.1912479880000006
SMARCD3,False,True,0.0025612622024601297,-2.956355246896
SMARCE1,True,True,0.029542757433987286,-5.1232888019999905
SMC1A,True,True,0.039305461372929625,-3.253852467999998
SMC1B,True,False,0.4660570818518731,-0.7352176584636795
SMC2,True,False,0.48915453504059636,-0.6642060945200008
SMC3,True,False,0.25263990907870726,-1.9152205599999945
SMC4,True,False,0.6841105729925514,0.7650381155999995
SMC5,True,False,0.2066162291730771,-1.2226760040000002
SMC6,False,True,4.682404224832835e-10,15.264107884600001
SMCO1,True,True,0.04104541558379275,2.5359791953200004
SMCO3,True,False,0.7338936152184399,0.45746941228442006
SMCO4,True,False,0.1928214041493138,-10.55979593459999
SMCP,True,False,0.30333043043187646,0.5057450141530714
SMCR8,True,False,0.8441188612596782,0.4535249859999979
SMDT1,True,False,0.27930896286143914,1.1675487680800014
SMEK1,True,False,0.5493219050730538,1.186698015999994
SMEK2,True,False,0.8447069114327757,-0.19717572599999755
SMG1,True,False,0.7267471803357028,1.618955748000019
SMG5,True,True,0.01067900364047597,-4.637902650000008
SMG6,False,True,0.003179599263653188,-3.792941645999999
SMG7,True,False,0.7313022957976236,0.5037394960000086
SMG8,True,False,0.19570674391888454,-2.067319069799998
SMG9,False,True,1.369888573386604e-05,2.2636326231999995
SMIM1,True,False,0.4032060430982757,0.7659717862120003
SMIM10,True,False,0.11349374100842621,-3.0863491540348007
SMIM10L1,True,False,0.2174142985896983,1.5298279208800007
SMIM10L2A,True,False,0.17232181200664243,-1.8431022265375996
SMIM10L2B,True,False,0.8657700832992581,0.09035154649265997
SMIM11,True,True,0.02921147925638144,-1.4841898505999964
SMIM12,False,True,0.0020887528444367056,-6.493094627999987
SMIM13,True,False,0.5159136828588611,0.8611662616000002
SMIM14,False,True,3.89336622603793e-07,7.914478061400004
SMIM15,True,False,0.9111106246803924,0.14362607320001075
SMIM17,True,False,0.6032074695942711,0.5227935449884005
SMIM18,True,True,0.045951222551382086,-0.9602976656545397
SMIM19,False,True,1.2747996138822103e-11,-13.243202112799999
SMIM2,True,False,0.19417767330862512,0.850298745720084
SMIM20,True,False,0.8820681497475092,0.17669502799999748
SMIM21,True,False,0.6287089708639615,0.6173635613770905
SMIM22,True,False,0.6771726911640716,1.124951843142
SMIM24,True,False,0.9832184148336507,-0.026331947856399474
SMIM3,True,False,0.2543538270144391,-2.1413655697340026
SMIM4,True,False,0.35864365933763676,1.9154549957999976
SMIM5,True,False,0.14016846731989593,-2.3612458150920004
SMIM6,True,False,0.598972465118162,-0.5040814921420003
SMIM7,True,False,0.9137834126538809,0.10021612559999582
SMIM8,True,False,0.7555349086914772,-0.24570856039999978
SMKR1,True,True,0.017009722349522693,-2.4655971539299997
SMLR1,True,False,0.5446064953792566,0.6393441272606999
SMN1,True,False,0.4123089491384505,1.1150489727999897
SMN2,True,False,0.127106449996046,2.2409163810000052
SMNDC1,True,False,0.857445687830249,-0.1480323179999985
SMO,True,False,0.953170828219411,-0.045072913778520185
SMOC1,True,True,0.04999343982984219,2.1119584108402005
SMOC2,True,False,0.14143197976571645,2.7954821568403005
SMOX,True,True,0.041217574693599296,2.888428199909999
SMPD1,False,True,1.397857652631314e-13,-7.938648625400003
SMPD2,True,True,0.01006366743849684,3.3372908071999987
SMPD3,True,False,0.7669367744388613,-1.117654843799997
SMPD4,True,True,0.0076698341292501075,-3.437840856799994
SMPDL3A,True,False,0.3116965616550804,0.8622269546805992
SMPDL3B,True,False,0.2353667704062522,1.6991597970670007
SMPX,True,False,0.5358939067357131,-0.9127661890979522
SMR3A,True,False,0.16350354629873232,1.7957030433394001
SMR3B,True,False,0.46782649764591433,-1.1295205808650377
SMS,True,False,0.19573915508631268,6.21250930799998
SMTN,True,False,0.7345764945363364,0.628637549879997
SMTNL2,True,False,0.33011539756276376,-0.7082027566431396
SMU1,True,False,0.2926189142228589,-0.7494852109999961
SMUG1,True,False,0.4663947612186815,-0.7144555332000024
SMURF1,True,True,0.04909697032591906,4.302764502800002
SMURF2,True,True,0.006404489940012522,-4.8456412946
SMYD1,True,False,0.9236356306562854,-0.13028148600926737
SMYD2,True,True,0.02492557741408892,-1.7228316410000062
SMYD3,True,False,0.1382003801418906,-2.163008462199997
SMYD4,True,False,0.33733334107458934,-1.4177309816
SMYD5,True,False,0.10317305645681657,2.353150056599997
SNAI1,True,True,0.018503335590568906,-3.3350688601000007
SNAI2,True,False,0.3681204655418817,1.921517821093298
SNAI3,False,True,1.3986335086408566e-05,-6.826757315840002
SNAP23,False,True,4.552597910891317e-06,-39.67669522199998
SNAP25,True,True,0.04508722236718967,2.7533202785729003
SNAP29,False,True,1.0422648567956778e-15,-10.175742612999997
SNAP47,False,True,0.0032041535880996236,-3.7984859307999983
SNAP91,True,False,0.10639314459353778,1.1924103098269945
SNAPC1,True,False,0.8512324822402701,-0.2902897188000022
SNAPC2,False,True,1.2027015915170612e-06,-5.1454827091999995
SNAPC3,True,False,0.3982085589753448,-0.7634645315999986
SNAPC4,True,False,0.6300656062879348,0.5537686502000021
SNAPC5,True,False,0.3800890007668477,-1.778129677799999
SNAPIN,True,True,0.025134852129112432,-3.331274043999997
SNCA,True,False,0.3513143777453781,2.7735532786480093
SNCAIP,True,False,0.6999333728655979,-0.2516434470616
SNCB,True,False,0.2266125675727595,0.8850993204094625
SNCG,True,False,0.8612787966655758,0.3729290998504613
SND1,True,False,0.49613661832032985,1.9649437160000076
SNED1,False,True,4.902249430077967e-07,7.306930078540002
SNF8,True,False,0.4249470391279945,-1.191473192999993
SNIP1,True,False,0.13796522714177537,-2.3964988664000018
SNN,False,True,1.17286275237349e-21,19.463565635399995
SNPH,True,False,0.4996045797508075,-0.6210441681000001
SNRK,False,True,1.6732686905143243e-28,-17.969187475400005
SNRNP200,True,False,0.2808175560654801,-2.0137501800000024
SNRNP25,True,False,0.1919234910575045,2.063252759000001
SNRNP27,True,True,0.03438717981624848,-2.2571226045999992
SNRNP35,True,True,0.009234503490023893,-2.4932411850000022
SNRNP40,True,False,0.6048396408653121,-1.3296909820000096
SNRNP48,True,False,0.5778230764177725,-0.536897433
SNRNP70,True,False,0.7802630025214239,-0.7134295919999971
SNRPA,False,True,0.003439137714094256,5.864936543999988
SNRPA1,True,True,0.04353287962117389,3.5414676380000003
SNRPB,True,False,0.6286814738706896,-3.073066651999966
SNRPB2,True,False,0.16798863482362414,-3.6113169100000064
SNRPC,False,True,0.005407261809735588,-10.767396259999998
SNRPD1,True,False,0.6799174029166763,-1.9297212000000172
SNRPD2,True,False,0.18180996521674275,18.134923060000006
SNRPD3,True,False,0.36842057362864755,-2.219696677999991
SNRPE,True,False,0.6069003761670233,3.215019214000023
SNRPF,True,False,0.9096242630384677,0.20823409999999853
SNRPG,True,False,0.179080903844824,8.500835327999994
SNRPN,True,True,0.046533520510716804,-9.686935665999982
SNTA1,True,False,0.7283852873307523,0.6524607625999987
SNTB1,False,True,0.003771551849866244,-4.066970422640001
SNTB2,False,True,0.001297897576293575,-21.820808257200007
SNTG1,True,False,0.10583759812113862,-1.2603948726476366
SNTG2,True,False,0.5723919206254497,0.8261723727356485
SNTN,True,False,0.57673015035251,0.17483663888899992
SNUPN,True,False,0.06166947366947005,-2.692046964599996
SNURF,True,True,0.00798528967448297,-6.237065156599989
SNW1,False,True,0.0004075573777456592,-6.023304276000005
SNX1,False,True,0.000897703148699209,-6.564788971999988
SNX10,True,False,0.8576661946011634,0.4705266391999885
SNX11,True,False,0.2205216291090314,1.1330259894000072
SNX12,True,False,0.9413905709728104,0.10517675079999833
SNX13,True,False,0.14430772631169955,0.6365034240000007
SNX14,False,True,1.435026988931728e-12,-10.443674924
SNX15,True,True,0.04099943036166094,-2.126386407400002
SNX16,True,False,0.3000113548646528,0.3980209210000005
SNX17,False,True,0.0009990285439371426,-7.639848029999982
SNX18,False,True,4.7259377118429335e-05,-5.457519897200008
SNX19,False,True,0.0036364887672550228,-2.789965083000002
SNX2,False,True,8.268819581558604e-44,51.86829203799998
SNX20,False,True,6.254139709589421e-14,-12.948603850599994
SNX21,True,True,0.017796338243951503,-2.0783496430010002
SNX22,False,True,3.902923084702322e-11,9.147117655040802
SNX24,True,True,0.0361490175526546,-2.6032125328400006
SNX25,False,True,0.00022564911502129711,5.5492290403
SNX27,True,False,0.21231319056796583,0.7390125869999995
SNX3,False,True,2.3086931101599023e-07,21.998504172000025
SNX31,True,False,0.9195175079029609,-0.13332376975182436
SNX32,True,False,0.939200497307199,0.04994275967747974
SNX33,True,False,0.8010843273147207,0.2266640566879996
SNX4,True,False,0.19811877864173022,-2.0271931564000027
SNX5,False,True,0.00016185599819229784,8.063873593999986
SNX6,True,True,0.016405574113993047,-5.13999247400001
SNX7,True,False,0.5721930984291888,0.7274697622840023
SNX8,False,True,2.903279127862155e-12,11.200472982600001
SNX9,False,True,1.1250547896436636e-09,11.439673920599994
SOAT1,False,True,0.0006757800138631364,-5.22563646559999
SOAT2,True,False,0.11753334155154879,2.899917569645464
SOBP,True,False,0.19397424079130254,1.7952408858353996
SOCS1,True,False,0.6346797297057931,1.2052634367600028
SOCS2,False,True,0.005018858815879103,-12.684154526487998
SOCS3,True,False,0.2598473257480274,-11.393312110000018
SOCS4,True,False,0.2920561494668028,-1.1050595524000002
SOCS5,True,False,0.9164542190872993,0.14196461320000076
SOCS6,True,False,0.5924586380239187,1.2346628707000011
SOCS7,True,False,0.6202484184248527,0.7540273014000007
SOD1,True,False,0.6170488978405272,2.9808155139999997
SOD2,True,False,0.5832322896587707,-20.069114780000064
SOD3,True,False,0.7545721902505154,-0.8106383294060002
SOHLH1,True,False,0.32815524927606043,1.0515562376387861
SOHLH2,True,False,0.36533118454141267,1.7308192395725999
SON,True,False,0.25385293369974804,-3.388300562000012
SORBS1,True,False,0.6642975362400398,0.6342829280179991
SORBS2,True,False,0.4441094259543429,-1.6347219919442022
SORBS3,True,False,0.23208892026344274,-2.488911078799994
SORCS1,True,False,0.8892323531708123,0.10596031287745977
SORCS2,True,False,0.45446759297150596,0.42735008262140006
SORCS3,True,False,0.148981892796452,2.103844440370346
SORD,False,True,0.004302935042864198,7.5273386852
SORL1,False,True,2.2881388151294154e-22,-37.2827579868
SORT1,True,False,0.8087901460205121,-0.30759408607999994
SOS1,True,True,0.032910294828493086,-2.868731308400001
SOS2,False,True,8.525179548106537e-10,-6.6162373900000055
SOST,True,False,0.12411735834533134,1.9102035647574844
SOSTDC1,True,False,0.8448531416426701,-0.29911415741886005
SOWAHA,True,False,0.2047720983950838,-1.469112714833472
SOWAHB,True,False,0.5323469623352319,0.6658824385826199
